job_1453472506771_853981	oozie:launcher:T=shell:W=ReffPublishing-SFC-IncrementalLabelling-1.0.2:A=GetOutputLocation:ID=1-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541748590	1474541761236	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853981/jobhistory/job/job_1453472506771_853981	00:00:12	NO
job_1453472506771_853985	PigLatin:generateSamplesToPublish.pig	mutantx	MAPREDUCE	star_production_queue	1474541778670	1474541795092	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853985/jobhistory/job/job_1453472506771_853985	00:00:16	NO
job_1453472506771_853986	INSERT INTO TABLE file_ui_stats_daily_st...1(Stage-4)	mrcreff	MAPREDUCE	star_etl_queue	1474541783146	1474541800182	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853986/jobhistory/job/job_1453472506771_853986	00:00:17	NO
job_1453472506771_853974	INSERT OVERWRITE TABLE signer_issuer_lat...1(Stage-3)	mrcreff	MAPREDUCE	star_etl_queue	1474541701993	1474541807848	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853974/jobhistory/job/job_1453472506771_853974	00:01:45	NO
job_1453472506771_853983	oozie:launcher:T=pig:W=ReffPublishing-SFC-IncrementalLabelling-1.0.2:A=GenerateSamplesToPublish:ID=1-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541764776	1474541799515	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853983/jobhistory/job/job_1453472506771_853983	00:00:34	NO
job_1453472506771_853989	INSERT OVERWRITE TABLE trojscan_latest_s...1(Stage-1)	mrcreff	MAPREDUCE	star_etl_queue	1474541810261	1474541827133	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853989/jobhistory/job/job_1453472506771_853989	00:00:16	NO
job_1453472506771_853947	select server_ts, file_sha2,       ...(Stage-1)	chintan_trivedi	MAPREDUCE	star_research_queue	1474541289070	1474541844797	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853947/jobhistory/job/job_1453472506771_853947	00:09:15	NO
job_1453472506771_853984	SELECT     virus_name,     hex(virus_id)...5(Stage-3)	alan_meng	MAPREDUCE	star_research_queue	1474541776313	1474541829056	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853984/jobhistory/job/job_1453472506771_853984	00:00:52	NO
job_1453472506771_853976	oozie:launcher:T=hive:W=wf_mrcreff_daily_state_load:A=loadDataIntoHiveFileUiStatDailyState:ID=3-0-oozie-oozi-W	mrcreff	MAPREDUCE	star_etl_queue	1474541708681	1474541802645	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853976/jobhistory/job/job_1453472506771_853976	00:01:33	NO
job_1453472506771_853987	oozie:launcher:T=shell:W=ReffPublishing-SFC-IncrementalLabelling-1.0.2:A=SendDataToWebServer:ID=1-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541801429	1474541845161	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853987/jobhistory/job/job_1453472506771_853987	00:00:43	NO
job_1453472506771_853992	SELECT     virus_name,     hex(virus_id)...5(Stage-4)	alan_meng	MAPREDUCE	star_research_queue	1474541832006	1474541846882	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853992/jobhistory/job/job_1453472506771_853992	00:00:14	NO
job_1453472506771_853988	oozie:launcher:T=hive:W=wf_mrcreff_daily_state_load:A=storeIPlastloaddate:ID=3-0-oozie-oozi-W	mrcreff	MAPREDUCE	star_etl_queue	1474541805885	1474541893126	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853988/jobhistory/job/job_1453472506771_853988	00:01:27	NO
job_1453472506771_853998	oozie:launcher:T=java:W=wf_mrcreff_daily_state_load:A=getstoreiplastloaddate:ID=3-0-oozie-oozi-W	mrcreff	MAPREDUCE	star_etl_queue	1474541894835	1474541902695	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853998/jobhistory/job/job_1453472506771_853998	00:00:07	NO
job_1453472506771_853995	select machine_guid,co...detect_count,icount(Stage-1)	shayak_tarafdar	MAPREDUCE	star_research_queue	1474541884863	1474541910463	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853995/jobhistory/job/job_1453472506771_853995	00:00:25	NO
job_1453472506771_853991	INSERT OVERWRITE TABL...creff.ip_daily_state(Stage-1)	mrcreff	MAPREDUCE	star_etl_queue	1474541832126	1474541890587	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853991/jobhistory/job/job_1453472506771_853991	00:00:58	NO
job_1453472506771_853993	oozie:launcher:T=hive:W=Mutantx-SFC-IncrementalLabelling-1.0.2_GetSingleLabel:A=loadSingleLabelstoHive:ID=0-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541849128	1474541885478	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853993/jobhistory/job/job_1453472506771_853993	00:00:36	NO
job_1453472506771_853997	oozie:launcher:T=pig:W=Mutantx-SFC-IncrementalLabelling-1.0.2_GetSingleLabel:A=updateFinalLabelState:ID=0-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541889010	1474541930300	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_853997/jobhistory/job/job_1453472506771_853997	00:00:41	NO
job_1453472506771_854006	INSERT INTO TABLE ip_daily_state PARTITI...1(Stage-1)	mrcreff	MAPREDUCE	star_etl_queue	1474541945908	1474541968319	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_854006/jobhistory/job/job_1453472506771_854006	00:00:22	NO
job_1453472506771_854005	oozie:launcher:T=shell:W=Mutantx-DFC-SampleLabelling-1.0.2:A=GetnewLabellingRequest:ID=2-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541940967	1474541955003	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_854005/jobhistory/job/job_1453472506771_854005	00:00:14	NO
job_1453472506771_854002	select machine_guid,co...detect_count,icount(Stage-2)	shayak_tarafdar	MAPREDUCE	star_research_queue	1474541914752	1474541933905	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_854002/jobhistory/job/job_1453472506771_854002	00:00:19	NO
job_1453472506771_854004	oozie:launcher:T=hive:W=Mutantx-SFC-IncrementalLabelling-1.0.2_GetSingleLabel:A=loadSingleLabelStatetoHive:ID=0-0-oozie-oozi-W	mutantx	MAPREDUCE	star_production_queue	1474541933957	1474541946680	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_854004/jobhistory/job/job_1453472506771_854004	00:00:12	NO
