job_1453472506771_756640	oozie:launcher:T=java:W=prod.ipspingExportWorkflow:A=QueryLatestLoadInstId:ID=9-0-oozie-oozi-W	taahadoop	star_production_queue	Sun 2016-Aug-28 17:0:7	Sun 2016-Aug-28 17:14:18	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756640/jobhistory/job/job_1453472506771_756640	00:14:11
job_1453472506771_760827	oozie:launcher:T=java:W=SWCrawl_Conv_WF:A=updateDiffLog:ID=1-0-oozie-oozi-W	swcrawl	star_etl_queue	Mon 2016-Aug-29 12:26:58	Mon 2016-Aug-29 12:27:6	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_760827/jobhistory/job/job_1453472506771_760827	00:00:07
job_1453472506771_757284	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-8)	mobgt	star_etl_queue	Sun 2016-Aug-28 21:23:28	Sun 2016-Aug-28 21:25:16	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_757284/jobhistory/job/job_1453472506771_757284	00:01:47
job_1453472506771_754059	INSERT OVERWRITE TABLE ...SignatureMetadata)(Stage-3)	ipsping	star_etl_queue	Sun 2016-Aug-28 0:11:0	Sun 2016-Aug-28 0:16:39	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_754059/jobhistory/job/job_1453472506771_754059	00:05:38
job_1453472506771_763280	oozie:launcher:T=java:W=NDNSLOG_WORKFLOW_TRIGGER:A=copyOrigToUnprocessed:ID=2-0-oozie-oozi-W	ndnslog	star_etl_queue	Tue 2016-Aug-30 2:42:0	Tue 2016-Aug-30 2:50:1	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_763280/jobhistory/job/job_1453472506771_763280	00:08:00
job_1453472506771_756383	oozie:launcher:T=shell:W=symdna_cpe_reports-sdm_report____:A=dumpTableSchema:ID=5-0-oozie-oozi-W	sdmrep	star_reports_queue	Sun 2016-Aug-28 15:3:46	Sun 2016-Aug-28 15:3:58	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756383/jobhistory/job/job_1453472506771_756383	00:00:12
job_1453472506771_755580	INSERT INTO TABLE file_sha2_hash_daily_s...1(Stage-3)	mrcreff	star_etl_queue	Sun 2016-Aug-28 10:12:45	Sun 2016-Aug-28 10:18:30	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_755580/jobhistory/job/job_1453472506771_755580	00:05:44
job_1453472506771_756692	distcp	piisub	star_etl_queue	Sun 2016-Aug-28 17:10:14	Sun 2016-Aug-28 17:10:24	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_756692/jobhistory/job/job_1453472506771_756692	00:00:10
job_1453472506771_754090	INSERT INTO TABLE loadingSTATE SEL...staging(Stage-2)	avping	star_etl_queue	Sun 2016-Aug-28 0:26:18	Sun 2016-Aug-28 0:26:27	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_754090/jobhistory/job/job_1453472506771_754090	00:00:09
job_1453472506771_758733	oozie:launcher:T=pig:W=Mutantx-SFC-IncrementalLabelling-1.0.2:A=PreProcessData:ID=1-0-oozie-oozi-W	mutantx	star_production_queue	Mon 2016-Aug-29 6:9:9	Mon 2016-Aug-29 6:18:9	SUCCEEDED	http://b0d004ash2003.prod.symcpe.net:8088/proxy/application_1453472506771_758733/jobhistory/job/job_1453472506771_758733	00:08:59
